date,open,close
2022-10-31,931.07,939.43
2022-11-01,939.73,949.68
2022-11-02,951.18,963.97
2022-11-03,960.01,962.25
2022-11-04,962.83,979.87
2022-11-07,987.32,1009.08
2022-11-08,1005.04,1006.99
2022-11-09,1005.98,1002.57
2022-11-10,1002.61,1000.25
2022-11-11,1011.54,1002.78
2022-11-14,1005.96,1000.67
2022-11-15,1002.15,1010.27
2022-11-16,1011.62,1001.88
2022-11-17,1002.17,1000.85
2022-11-18,1001.37,1003.15
2022-11-21,1024.08,1028.72
2022-11-22,1028.16,1012.93
2022-11-23,1013.11,1019.37
2022-11-24,1018.43,1025.51
2022-11-25,1025.99,1017.92
2022-11-28,1014.38,1008.19
2022-11-29,1008.97,1023.45
2022-11-30,1024.97,1018.87
2022-12-01,1020.43,1016.92
2022-12-02,1016.59,1016.24
2022-12-05,1016.33,1006.1
2022-12-06,1007.23,1000.02
2022-12-07,999.62,994.9
2022-12-08,996.27,993.25
2022-12-09,993.45,994.82
2022-12-12,995.47,987.68
2022-12-13,988.56,984.63
2022-12-14,984.68,982.47
2022-12-15,981.23,986.26
2022-12-16,985.6,987.52
2022-12-19,985.72,978.37
2022-12-20,972.61,973.98
2022-12-21,973.52,968.06
2022-12-22,966.65,951.32
2022-12-23,950.19,938.2
2022-12-26,937.33,941.1
2022-12-27,943.67,939.67
2022-12-28,937.61,935.43
2022-12-29,935.12,932.36
2022-12-30,932.92,942.09
2023-01-03,942.61,947.66
2023-01-04,947.68,948.03
2023-01-05,947.97,951.83
2023-01-06,951.05,954.97
2023-01-09,955.04,960.68
2023-01-10,958.39,960.76
2023-01-11,960.82,959.89
2023-01-12,960.35,958.21
2023-01-13,957.81,961.02
2023-01-16,963.24,969.61
2023-01-17,969.74,971.25
2023-01-18,974.47,980.79
2023-01-19,979.53,987.06
2023-01-20,987.69,1001.55
2023-01-30,1010.96,1004.78
2023-01-31,1007.41,1063.01
2023-02-01,1069.95,1067.61
2023-02-02,1065.23,1048.58
2023-02-03,1047.37,1046.98
2023-02-06,1043.62,1033.71
2023-02-07,1034.62,1037.05
2023-02-08,1042.47,1034.12
2023-02-09,1033.47,1039.04
2023-02-10,1040.94,1036.19
2023-02-13,1041.65,1052.22
2023-02-14,1052.26,1047.62
2023-02-15,1048.36,1042.96
2023-02-16,1044.28,1029.83
2023-02-17,1027.27,1023.9
2023-02-20,1026.35,1029.92
2023-02-21,1028.7,1027.47
2023-02-22,1025.91,1019.1
