date,open,close
2014-06-18,1344.049,1328.835
2014-06-19,1327.539,1281.122
2014-06-20,1281.143,1294.979
2014-06-23,1295.941,1324.144
2014-06-24,1322.552,1331.381
2014-06-25,1330.117,1322.781
2014-06-26,1323.837,1353.698
2014-06-27,1355.029,1355.838
2014-06-30,1355.469,1369.058
2014-07-01,1370.126,1375.426
2014-07-02,1377.835,1380.043
2014-07-03,1378.667,1373.526
2014-07-04,1373.019,1365.248
2014-07-07,1365.279,1344.188
2014-07-08,1343.61,1364.576
2014-07-09,1363.311,1336.159
2014-07-10,1337.959,1312.482
2014-07-11,1309.498,1309.704
2014-07-14,1307.603,1316.71
2014-07-15,1313.695,1292.563
2014-07-16,1289.122,1270.528
2014-07-17,1265.854,1261.508
2014-07-18,1259.208,1251.121
2014-07-21,1250.54,1251.144
2014-07-22,1251.297,1275.973
2014-07-23,1276.012,1241.065
2014-07-24,1238.786,1218.474
2014-07-25,1219.516,1232.307
2014-07-28,1235.599,1261.201
2014-07-29,1262.617,1276.53
2014-07-30,1274.826,1286.638
2014-07-31,1285.779,1287.192
2014-08-01,1282.738,1265.95
2014-08-04,1265.874,1272.739
2014-08-05,1273.142,1306.656
2014-08-06,1302.69,1308.867
2014-08-07,1308.988,1308.132
2014-08-08,1317.373,1322.642
2014-08-11,1325.14,1340.736
2014-08-12,1341.291,1337.362
2014-08-13,1337.272,1322.404
2014-08-14,1322.798,1316.935
2014-08-15,1319.293,1329.088
2014-08-18,1332.102,1365.638
2014-08-19,1376.353,1373.826
2014-08-20,1374.231,1363.986
2014-08-21,1366.105,1391.32
2014-08-22,1392.788,1404.595
2014-08-25,1404.912,1382.484
2014-08-26,1380.932,1351.383
2014-08-27,1352.054,1361.021
2014-08-28,1363.369,1343.892
2014-08-29,1341.202,1360.18
2014-09-01,1364.461,1387.907
2014-09-02,1391.767,1399.774
2014-09-03,1400.73,1412.588
2014-09-04,1412.414,1432.033
2014-09-05,1433.934,1425.409
2014-09-09,1429.275,1431.756
2014-09-10,1429.134,1440.875
2014-09-11,1441.943,1446.427
2014-09-12,1445.482,1454.465
2014-09-15,1450.847,1454.074
2014-09-16,1454.967,1402.801
2014-09-17,1402.913,1407.101
2014-09-18,1405.98,1417.943
2014-09-19,1419.404,1423.624
2014-09-22,1421.614,1405.418
2014-09-23,1407.97,1422.131
2014-09-24,1422.483,1439.043
2014-09-25,1442.598,1431.333
2014-09-26,1428.245,1436.841
2014-09-29,1441.594,1448.927
2014-09-30,1450.425,1461.604
2014-10-08,1463.712,1472.37
2014-10-09,1477.374,1478.454
2014-10-10,1478.156,1471.283
2014-10-13,1463.617,1462.492
2014-10-14,1461.016,1453.708
2014-10-15,1454.092,1457.8
2014-10-16,1452.53,1441.762
2014-10-17,1442.794,1428.349
2014-10-20,1430.657,1441.189
2014-10-21,1442.131,1428.872
2014-10-22,1429.658,1414.967
2014-10-23,1411.453,1390.405
2014-10-24,1390.91,1387.951
2014-10-27,1383.272,1394.328
2014-10-28,1396.315,1419.352
2014-10-29,1423.126,1425.113
2014-10-30,1429.732,1424.915
2014-10-31,1429.184,1411.623
2014-11-03,1412.44,1430.429
2014-11-04,1434.294,1418.429
2014-11-05,1416.593,1419.053
2014-11-06,1420.237,1439.261
2014-11-07,1441.317,1430.931
2014-11-10,1434.584,1426.317
2014-11-11,1425.301,1377.054
2014-11-12,1372.513,1393.917
2014-11-13,1392.113,1362.042
2014-11-14,1357.525,1358.048
2014-11-17,1361.242,1387.221
2014-11-18,1386.798,1401.399
2014-11-19,1412.005,1430.954
2014-11-20,1431.83,1422.227
2014-11-21,1421.592,1431.665
2014-11-24,1441.651,1433.316
2014-11-25,1437.601,1468.696
2014-11-26,1471.154,1475.911
2014-11-27,1478.856,1484.624
2014-11-28,1482.61,1490.236
2014-12-01,1489.432,1473.681
2014-12-02,1475.933,1483.751
2014-12-03,1486.074,1533.16
2014-12-04,1533.767,1551.136
2014-12-05,1557.921,1513.15
2014-12-08,1509.27,1510.181
2014-12-09,1499.133,1452.209
2014-12-10,1450.99,1520.062
2014-12-11,1521.91,1535.028
2014-12-12,1535.356,1566.69
2014-12-15,1565.392,1594.969
2014-12-16,1603.659,1588.206
2014-12-17,1576.726,1584.585
2014-12-18,1581.101,1570.164
2014-12-19,1562.441,1535.823
2014-12-22,1522.569,1469.722
2014-12-23,1449.742,1440.067
2014-12-24,1444.677,1458.785
2014-12-25,1461.91,1473.324
2014-12-26,1477.486,1482.362
2014-12-29,1476.677,1449.026
2014-12-30,1437.104,1398.761
2014-12-31,1391.447,1407.625
2015-01-05,1406.168,1405.924
2015-01-06,1400.351,1486.422
2015-01-07,1490.567,1468.713
2015-01-08,1460.586,1490.806
2015-01-09,1482.992,1503.308
2015-01-12,1504.486,1540.037
2015-01-13,1540.045,1552.009
2015-01-14,1548.433,1540.923
2015-01-15,1538.407,1544.678
2015-01-16,1544.052,1607.683
2015-01-19,1574.267,1592.755
2015-01-20,1597.53,1663.132
2015-01-21,1664.71,1681.162
2015-01-22,1681.042,1702.435
2015-01-23,1700.205,1649.343
2015-01-26,1651.07,1696.572
2015-01-27,1698.644,1695.23
2015-01-28,1693.624,1679.1
2015-01-29,1663.15,1659.946
2015-01-30,1662.977,1625.943
2015-02-02,1608.902,1648.011
2015-02-03,1656.481,1706.705
2015-02-04,1708.396,1717.247
2015-02-05,1712.337,1739.08
2015-02-06,1736.243,1686.463
2015-02-09,1682.945,1660.88
2015-02-10,1659.375,1708.96
2015-02-11,1708.893,1733.536
2015-02-12,1737.474,1746.303
2015-02-13,1756.317,1785.648
2015-02-16,1802.452,1869.558
2015-02-17,1885.511,1864.524
2015-02-25,1870.72,1844.644
2015-02-26,1841.743,1849.085
2015-02-27,1849.411,1895.684
2015-03-02,1910.925,1949.558
2015-03-03,1946.493,1914.179
2015-03-04,1911.549,1957.482
2015-03-05,1963.689,1961.621
