date,open,close
2004-05-27,1208.682,1208.682
2004-05-28,1201.721,1201.721
2004-05-31,1206.841,1206.841
2004-06-01,1224.105,1224.105
2004-06-02,1211.932,1211.932
2004-06-03,1193.554,1193.554
2004-06-04,1192.776,1192.776
2004-06-07,1176.263,1176.263
2004-06-08,1160.331,1160.331
2004-06-09,1137.546,1137.546
2004-06-10,1139.51,1139.51
2004-06-11,1140.528,1140.528
2004-06-14,1115.406,1115.406
2004-06-15,1134.898,1134.898
2004-06-16,1141.093,1141.093
2004-06-17,1116.504,1116.504
2004-06-18,1103.403,1103.403
2004-06-21,1109.391,1109.391
2004-06-22,1119.882,1119.882
2004-06-23,1110.319,1110.319
2004-06-24,1099.903,1099.903
2004-06-25,1081.958,1081.958
2004-06-28,1069.506,1069.506
2004-06-29,1084.617,1084.617
2004-06-30,1078.485,1078.485
2004-07-01,1112.389,1112.389
2004-07-02,1114.945,1114.945
2004-07-05,1116.416,1116.416
2004-07-06,1121.284,1121.284
2004-07-07,1110.624,1110.624
2004-07-08,1113.027,1113.027
2004-07-09,1106.915,1106.915
2004-07-12,1083.178,1083.178
2004-07-13,1086.815,1086.815
2004-07-14,1088.779,1088.779
2004-07-15,1104.007,1104.007
2004-07-16,1132.799,1132.799
2004-07-19,1134.501,1134.501
2004-07-20,1125.876,1125.876
2004-07-21,1125.662,1125.662
2004-07-22,1097.859,1097.859
2004-07-23,1101.599,1101.599
2004-07-26,1087.268,1087.268
2004-07-27,1083.398,1083.398
2004-07-28,1089.52,1089.52
2004-07-29,1104.167,1104.167
2004-07-30,1088.677,1088.677
2004-08-02,1080.55,1080.55
2004-08-03,1073.583,1073.583
2004-08-04,1103.551,1103.551
2004-08-05,1088.814,1088.814
2004-08-06,1088.241,1088.241
2004-08-09,1093.479,1093.479
2004-08-10,1098.586,1098.586
2004-08-11,1086.077,1086.077
2004-08-12,1074.817,1074.817
2004-08-13,1077.245,1077.245
2004-08-16,1067.596,1067.596
2004-08-17,1072.51,1072.51
2004-08-18,1071.827,1071.827
2004-08-19,1059.198,1059.198
2004-08-20,1060.229,1060.229
2004-08-23,1047.212,1047.212
2004-08-24,1059.42,1059.42
2004-08-25,1055.526,1055.526
2004-08-26,1050.995,1050.995
2004-08-27,1039.238,1039.238
2004-08-30,1038.344,1038.344
2004-08-31,1055.97,1055.97
2004-09-01,1040.055,1040.055
2004-09-02,1045.369,1045.369
2004-09-03,1043.537,1043.537
2004-09-06,1039.668,1039.668
2004-09-07,1041.485,1041.485
2004-09-08,1031.606,1031.606
2004-09-09,1012.556,1012.556
2004-09-10,1015.151,1015.151
2004-09-13,993.263,993.263
2004-09-14,1023.406,1023.406
2004-09-15,1066.282,1066.282
2004-09-16,1077.915,1077.915
2004-09-17,1112.767,1112.767
2004-09-20,1152.126,1152.126
2004-09-21,1143.458,1143.458
2004-09-22,1120.108,1120.108
2004-09-23,1157.928,1157.928
2004-09-24,1135.973,1135.973
2004-09-27,1128.048,1128.048
2004-09-28,1136.339,1136.339
2004-09-29,1124.008,1124.008
2004-09-30,1109.324,1109.324
2004-10-08,1131.915,1131.915
2004-10-11,1126.332,1126.332
2004-10-12,1103.547,1103.547
2004-10-13,1104.178,1104.178
2004-10-14,1060.127,1060.127
2004-10-15,1061.642,1061.642
2004-10-18,1063.472,1063.472
2004-10-19,1066.636,1066.636
2004-10-20,1062.902,1062.902
2004-10-21,1049.968,1049.968
2004-10-22,1063.143,1063.143
2004-10-25,1049.19,1049.19
2004-10-26,1059.254,1059.254
2004-10-27,1069.685,1069.685
2004-10-28,1068.678,1068.678
2004-10-29,1050.299,1050.299
2004-11-01,1038.428,1038.428
2004-11-02,1035.733,1035.733
2004-11-03,1054.693,1054.693
2004-11-04,1032.723,1032.723
2004-11-05,1033.804,1033.804
2004-11-08,1034.805,1034.805
2004-11-09,1037.21,1037.21
2004-11-10,1076.281,1076.281
2004-11-11,1070.271,1070.271
2004-11-12,1072.619,1072.619
2004-11-15,1084.706,1084.706
2004-11-16,1084.652,1084.652
2004-11-17,1074.394,1074.394
2004-11-18,1085.034,1085.034
2004-11-19,1091.371,1091.371
2004-11-22,1094.351,1094.351
2004-11-23,1084.879,1084.879
2004-11-24,1077.671,1077.671
2004-11-25,1076.343,1076.343
2004-11-26,1074.986,1074.986
2004-11-29,1061.352,1061.352
2004-11-30,1062.814,1062.814
2004-12-01,1058.15,1058.15
2004-12-02,1056.061,1056.061
2004-12-03,1058.334,1058.334
2004-12-06,1060.254,1060.254
2004-12-07,1048.181,1048.181
2004-12-08,1049.176,1049.176
2004-12-09,1059.531,1059.531
2004-12-10,1043.554,1043.554
2004-12-13,1037.452,1037.452
2004-12-14,1034.293,1034.293
2004-12-15,1037.883,1037.883
2004-12-16,1033.272,1033.272
2004-12-17,1022.996,1022.996
2004-12-20,1009.373,1009.373
2004-12-21,1008.119,1008.119
2004-12-22,1034.033,1034.033
2004-12-23,1015.51,1015.51
2004-12-24,1016.398,1016.398
2004-12-27,1012.445,1012.445
2004-12-28,1010.697,1010.697
2004-12-29,1005.527,1005.527
2004-12-30,1003.989,1003.989
2004-12-31,1000.0,1000.0
2005-01-04,994.769,982.794
2005-01-05,981.577,992.564
2005-01-06,993.331,983.174
2005-01-07,983.045,983.958
2005-01-10,983.76,993.879
2005-01-11,994.189,997.135
2005-01-12,996.651,996.748
2005-01-13,996.078,996.877
2005-01-14,996.617,988.306
2005-01-17,979.111,967.452
2005-01-18,967.374,974.689
2005-01-19,974.333,967.21
2005-01-20,963.213,956.245
2005-01-21,954.462,982.604
2005-01-24,1001.854,998.133
2005-01-25,995.637,997.775
2005-01-26,995.78,989.928
2005-01-27,987.342,974.631
2005-01-28,974.631,969.209
2005-01-31,965.785,954.879
2005-02-01,953.33,955.951
2005-02-02,956.701,1006.913
2005-02-03,1005.563,993.215
2005-02-04,992.25,1016.858
2005-02-16,1023.324,1023.584
2005-02-17,1024.43,1020.606
2005-02-18,1020.122,1006.055
2005-02-21,1006.693,1025.633
2005-02-22,1026.837,1046.744
2005-02-23,1046.812,1043.944
2005-02-24,1042.253,1045.46
2005-02-25,1046.274,1046.761
2005-02-28,1046.206,1039.989
2005-03-01,1039.351,1035.934
2005-03-02,1036.368,1021.32
2005-03-03,1019.876,1027.71
2005-03-04,1027.927,1023.667
2005-03-07,1024.48,1029.871
2005-03-08,1033.786,1048.987
2005-03-09,1051.26,1046.544
2005-03-10,1046.692,1022.413
2005-03-11,1021.084,1027.429
2005-03-14,1027.175,1031.026
2005-03-15,1030.857,1013.523
2005-03-16,1011.85,1003.065
2005-03-17,1001.968,992.863
2005-03-18,991.887,978.665
2005-03-21,977.296,981.893
2005-03-22,981.707,964.024
2005-03-23,962.816,959.01
2005-03-24,957.43,964.801
2005-03-25,964.245,962.955
2005-03-28,961.652,960.696
2005-03-29,960.419,955.19
2005-03-30,952.713,937.034
2005-03-31,934.848,942.203
2005-04-01,941.431,978.145
2005-04-04,968.49,962.168
2005-04-05,960.54,955.598
2005-04-06,955.598,973.668
2005-04-07,975.97,984.733
2005-04-08,984.665,1003.445
2005-04-11,1003.879,995.421
2005-04-12,993.711,978.697
2005-04-13,987.95,1000.9
2005-04-14,1004.64,986.975
2005-04-15,982.613,974.082
2005-04-18,970.907,963.772
2005-04-19,962.916,965.886
2005-04-20,964.151,950.867
2005-04-21,948.861,943.981
2005-04-22,942.908,939.101
2005-04-25,935.993,930.07
2005-04-26,928.428,937.083
2005-04-27,938.57,926.604
2005-04-28,923.529,942.073
2005-04-29,940.806,932.395
2005-05-09,934.65,909.174
2005-05-10,905.543,913.076
2005-05-11,911.838,901.851
2005-05-12,899.968,885.82
2005-05-13,883.505,887.543
2005-05-16,885.389,875.271
2005-05-17,873.077,881.462
2005-05-18,881.141,883.196
2005-05-19,882.842,884.171
2005-05-20,883.513,882.763
2005-05-23,880.281,863.341
2005-05-24,861.195,868.456
2005-05-25,867.658,868.451
2005-05-26,867.758,857.331
2005-05-27,855.595,849.508
2005-05-30,847.634,855.612
2005-05-31,856.561,855.946
2005-06-01,855.206,837.532
2005-06-02,835.467,818.379
2005-06-03,816.546,818.033
2005-06-06,816.731,838.997
2005-06-07,841.579,837.282
2005-06-08,848.536,905.773
2005-06-09,907.569,912.604
2005-06-10,911.941,894.556
2005-06-13,894.997,892.959
2005-06-14,895.391,883.537
2005-06-15,881.208,866.834
2005-06-16,866.659,879.237
2005-06-17,883.605,880.345
2005-06-20,881.623,906.255
2005-06-21,906.306,896.166
2005-06-22,894.769,900.646
2005-06-23,900.059,893.572
2005-06-24,892.061,898.301
2005-06-27,904.209,916.043
2005-06-28,913.48,903.716
2005-06-29,906.751,898.898
2005-06-30,897.102,878.686
2005-07-01,875.935,859.494
2005-07-04,855.317,855.932
2005-07-05,853.679,849.679
2005-07-06,850.253,842.556
2005-07-07,841.748,844.729
2005-07-08,842.62,829.489
2005-07-11,837.863,824.097
2005-07-12,821.911,851.816
2005-07-13,850.469,846.231
2005-07-14,844.94,849.59
2005-07-15,849.873,841.001
2005-07-18,839.221,832.995
2005-07-19,831.501,835.608
2005-07-20,835.301,842.641
2005-07-21,842.746,843.987
2005-07-22,847.541,859.693
2005-07-25,858.328,856.86
2005-07-26,856.189,876.48
2005-07-27,876.942,894.012
2005-07-28,893.879,890.885
2005-07-29,889.41,888.164
2005-08-01,887.718,891.607
2005-08-02,892.13,903.598
2005-08-03,905.181,909.57
2005-08-04,907.42,904.15
2005-08-05,904.039,923.803
2005-08-08,926.571,927.471
2005-08-09,926.973,933.089
2005-08-10,933.26,940.37
2005-08-11,940.785,953.992
2005-08-12,954.719,938.316
2005-08-15,937.705,954.502
2005-08-16,955.27,945.058
2005-08-17,943.405,953.012
2005-08-18,954.155,920.671
2005-08-19,918.091,923.038
2005-08-22,923.108,931.673
2005-08-23,931.809,923.414
2005-08-24,923.558,930.651
2005-08-25,930.975,930.118
2005-08-26,930.246,928.258
2005-08-29,928.341,917.371
2005-08-30,916.086,914.88
2005-08-31,915.122,927.916
2005-09-01,928.52,944.559
2005-09-02,945.978,947.871
2005-09-05,949.077,952.717
2005-09-06,953.41,936.61
2005-09-07,934.991,952.758
2005-09-08,954.273,955.282
2005-09-09,955.112,949.065
2005-09-12,949.779,949.506
2005-09-13,949.584,963.774
2005-09-14,964.97,970.193
2005-09-15,970.58,969.598
2005-09-16,969.619,967.495
2005-09-19,967.44,971.136
2005-09-20,971.379,961.919
2005-09-21,961.374,944.408
2005-09-22,942.726,923.274
2005-09-23,921.51,916.154
2005-09-26,915.84,918.485
2005-09-27,918.866,904.214
2005-09-28,903.328,903.719
2005-09-29,904.28,915.975
2005-09-30,916.587,917.392
2005-10-10,917.211,907.321
2005-10-11,906.628,919.72
2005-10-12,920.453,923.485
2005-10-13,923.426,916.499
2005-10-14,916.337,904.828
2005-10-17,903.266,897.623
2005-10-18,897.366,902.366
2005-10-19,902.036,898.744
2005-10-20,898.891,899.915
2005-10-21,899.645,904.414
2005-10-24,905.129,906.652
2005-10-25,905.967,894.272
2005-10-26,892.617,875.82
2005-10-27,873.472,875.849
2005-10-28,875.862,867.729
2005-10-31,866.618,876.282
2005-11-01,875.956,872.865
2005-11-02,873.393,882.478
2005-11-03,882.189,874.575
2005-11-04,873.353,878.361
2005-11-07,877.617,877.278
2005-11-08,876.432,881.524
2005-11-09,881.513,879.252
2005-11-10,878.625,862.968
2005-11-11,861.221,864.79
2005-11-14,864.081,862.149
2005-11-15,862.067,856.635
2005-11-16,855.449,863.119
2005-11-17,863.077,862.658
2005-11-18,862.579,882.241
2005-11-21,882.79,883.871
2005-11-22,883.931,869.617
2005-11-23,868.005,876.229
2005-11-24,875.827,881.493
2005-11-25,881.248,884.105
2005-11-28,883.241,880.167
2005-11-29,879.254,871.31
2005-11-30,870.452,873.825
2005-12-01,873.474,873.067
2005-12-02,872.93,869.936
2005-12-05,869.427,859.61
2005-12-06,858.108,866.075
2005-12-07,865.724,873.838
2005-12-08,874.132,874.056
2005-12-09,873.693,887.358
2005-12-12,887.064,888.518
2005-12-13,887.996,889.101
2005-12-14,888.604,898.153
2005-12-15,898.382,896.434
2005-12-16,895.827,902.561
2005-12-19,902.049,902.91
2005-12-20,902.746,907.318
2005-12-21,907.053,903.144
2005-12-22,902.371,908.754
2005-12-23,908.96,915.89
2005-12-26,916.668,922.378
2005-12-27,922.439,919.36
2005-12-28,919.051,920.919
2005-12-29,921.144,932.031
2005-12-30,933.45,923.451
2006-01-04,926.559,941.428
2006-01-05,943.85,959.134
2006-01-06,961.915,970.032
2006-01-09,971.089,975.253
2006-01-10,975.282,978.154
2006-01-11,977.644,973.477
2006-01-12,972.389,983.716
2006-01-13,985.039,978.809
2006-01-16,977.886,961.439
2006-01-17,959.395,964.29
2006-01-18,964.16,983.622
2006-01-19,985.232,991.222
2006-01-20,991.572,993.34
2006-01-23,993.744,996.162
2006-01-24,997.791,999.093
2006-01-25,998.828,1009.597
2006-02-06,1013.425,1033.234
2006-02-07,1034.678,1029.937
2006-02-08,1028.445,1033.072
2006-02-09,1033.192,1019.599
2006-02-10,1019.416,1032.337
2006-02-13,1034.381,1031.614
2006-02-14,1032.645,1038.531
2006-02-15,1040.332,1041.66
2006-02-16,1041.665,1020.121
2006-02-17,1020.063,1020.368
2006-02-20,1020.74,1021.639
2006-02-21,1020.977,1038.816
2006-02-22,1039.649,1037.885
2006-02-23,1038.253,1041.373
2006-02-24,1041.97,1049.444
2006-02-27,1055.947,1047.845
2006-02-28,1046.713,1053.01
2006-03-01,1051.759,1056.619
2006-03-02,1055.858,1038.666
2006-03-03,1037.988,1041.677
2006-03-06,1041.659,1038.873
2006-03-07,1037.928,1014.973
2006-03-08,1012.578,1009.271
2006-03-09,1006.965,1004.344
2006-03-10,1004.747,1008.897
2006-03-13,1008.803,1019.864
2006-03-14,1020.468,1018.272
2006-03-15,1018.154,1028.958
2006-03-16,1028.96,1027.616
2006-03-17,1027.637,1024.015
2006-03-20,1024.502,1037.659
2006-03-21,1037.949,1040.757
2006-03-22,1041.138,1047.666
2006-03-23,1047.349,1048.537
2006-03-24,1049.122,1042.601
2006-03-27,1042.629,1050.707
2006-03-28,1050.068,1055.982
2006-03-29,1058.738,1065.294
2006-03-30,1065.843,1055.634
2006-03-31,1053.854,1061.088
2006-04-03,1061.962,1079.322
2006-04-04,1080.857,1089.371
2006-04-05,1091.175,1099.97
2006-04-06,1102.543,1103.237
2006-04-07,1102.944,1103.154
2006-04-10,1104.321,1117.91
2006-04-11,1120.163,1123.308
2006-04-12,1123.782,1117.073
2006-04-13,1116.837,1093.925
2006-04-14,1091.689,1118.607
2006-04-17,1120.186,1124.414
2006-04-18,1127.506,1131.281
2006-04-19,1135.614,1138.241
2006-04-20,1139.642,1134.381
2006-04-21,1133.205,1149.158
2006-04-24,1156.908,1142.698
2006-04-25,1139.495,1141.93
2006-04-26,1142.902,1155.726
2006-04-27,1157.379,1155.268
2006-04-28,1143.587,1172.347
2006-05-08,1179.581,1218.445
2006-05-09,1226.315,1251.611
2006-05-10,1257.984,1265.933
2006-05-11,1267.219,1255.035
2006-05-12,1255.234,1296.257
2006-05-15,1312.137,1352.155
2006-05-16,1368.134,1331.127
2006-05-17,1331.686,1335.523
2006-05-18,1322.652,1331.201
2006-05-19,1334.069,1366.097
2006-05-22,1366.316,1373.674
2006-05-23,1365.1,1317.654
2006-05-24,1325.683,1308.242
2006-05-25,1304.695,1307.697
2006-05-26,1312.236,1331.02
2006-05-29,1339.896,1366.292
2006-05-30,1375.298,1378.756
2006-05-31,1377.449,1365.451
2006-06-01,1364.178,1402.879
2006-06-02,1406.617,1390.116
2006-06-05,1391.461,1403.163
2006-06-06,1400.267,1399.142
2006-06-07,1398.184,1320.233
2006-06-08,1309.07,1325.979
2006-06-09,1320.813,1294.185
2006-06-12,1283.827,1297.67
2006-06-13,1296.408,1298.276
2006-06-14,1291.69,1283.88
2006-06-15,1283.721,1285.385
2006-06-16,1290.003,1318.01
2006-06-19,1306.263,1334.893
2006-06-20,1333.619,1338.223
2006-06-21,1336.842,1333.532
2006-06-22,1331.926,1331.553
2006-06-23,1329.106,1339.446
2006-06-26,1341.609,1363.413
2006-06-27,1365.043,1363.896
2006-06-28,1361.792,1362.885
2006-06-29,1365.252,1395.124
2006-06-30,1402.595,1393.963
2006-07-03,1398.736,1420.328
2006-07-04,1423.078,1411.013
2006-07-05,1409.901,1393.009
2006-07-06,1391.638,1418.675
2006-07-07,1423.718,1410.429
2006-07-10,1410.496,1412.124
2006-07-11,1414.136,1418.575
2006-07-12,1419.073,1419.199
2006-07-13,1415.875,1346.088
2006-07-14,1333.743,1357.129
2006-07-17,1354.137,1372.254
2006-07-18,1370.896,1373.416
2006-07-19,1370.287,1336.644
2006-07-20,1335.412,1345.194
2006-07-21,1344.601,1356.033
2006-07-24,1340.279,1358.122
2006-07-25,1359.323,1374.17
2006-07-26,1377.784,1371.295
2006-07-27,1370.749,1355.545
2006-07-28,1354.919,1341.393
2006-07-31,1338.039,1294.328
2006-08-01,1292.709,1282.057
2006-08-02,1281.889,1275.088
2006-08-03,1277.632,1271.744
2006-08-04,1272.362,1241.908
2006-08-07,1233.488,1224.102
2006-08-08,1225.04,1252.386
