date,open,close
2014-10-17,6118.979,6058.668
2014-10-20,6068.776,6154.52
2014-10-21,6153.02,6103.008
2014-10-22,6102.464,6027.51
2014-10-23,6009.84,5930.483
2014-10-24,5930.571,5941.926
2014-10-27,5927.149,6006.838
2014-10-28,6021.653,6163.672
2014-10-29,6179.458,6246.699
2014-10-30,6248.47,6241.588
2014-10-31,6242.84,6208.61
2014-11-03,6217.097,6275.993
2014-11-04,6274.997,6231.816
2014-11-05,6222.944,6227.245
2014-11-06,6223.078,6289.192
2014-11-07,6297.351,6228.167
2014-11-10,6236.195,6246.612
2014-11-11,6252.391,6023.004
2014-11-12,6005.863,6120.058
2014-11-13,6116.978,6023.782
2014-11-14,6002.051,6009.446
2014-11-17,6016.541,6100.833
2014-11-18,6095.869,6139.522
2014-11-19,6134.374,6193.562
2014-11-20,6174.89,6185.919
2014-11-21,6183.472,6240.774
2014-11-24,6281.558,6293.023
2014-11-25,6295.683,6392.442
2014-11-26,6400.587,6435.14
2014-11-27,6450.506,6472.587
2014-11-28,6476.57,6478.108
2014-12-01,6477.995,6392.464
2014-12-02,6385.949,6457.556
2014-12-03,6465.46,6513.957
2014-12-04,6517.677,6605.322
2014-12-05,6612.186,6462.089
2014-12-08,6445.512,6457.511
2014-12-09,6435.574,6161.367
2014-12-10,6137.272,6366.81
2014-12-11,6361.339,6463.316
2014-12-12,6469.268,6545.19
2014-12-15,6528.867,6658.145
2014-12-16,6663.473,6635.255
2014-12-17,6613.966,6551.119
2014-12-18,6538.885,6540.881
2014-12-19,6524.554,6438.042
2014-12-22,6406.507,6120.582
2014-12-23,6087.268,6023.366
2014-12-24,6045.09,6154.878
2014-12-25,6166.467,6222.506
2014-12-26,6218.913,6233.936
2014-12-29,6222.939,6098.979
2014-12-30,6083.956,5982.636
2014-12-31,5981.124,6027.52
2015-01-05,6025.747,6049.787
2015-01-06,6021.449,6172.392
2015-01-07,6161.482,6166.769
2015-01-08,6161.553,6164.111
2015-01-09,6148.109,6128.012
2015-01-12,6098.815,6062.283
2015-01-13,6059.381,6167.117
2015-01-14,6167.746,6139.29
2015-01-15,6136.556,6168.658
2015-01-16,6172.959,6252.075
2015-01-19,6133.545,6109.285
2015-01-20,6135.607,6336.631
2015-01-21,6358.017,6465.733
2015-01-22,6472.166,6568.636
2015-01-23,6576.98,6502.067
2015-01-26,6508.733,6642.612
2015-01-27,6652.205,6693.806
2015-01-28,6680.081,6666.264
2015-01-29,6620.23,6625.005
2015-01-30,6629.278,6546.597
2015-02-02,6485.155,6535.903
2015-02-03,6547.753,6654.549
2015-02-04,6665.879,6653.338
2015-02-05,6685.76,6654.082
2015-02-06,6637.537,6526.949
2015-02-09,6508.376,6474.817
2015-02-10,6468.519,6555.818
2015-02-11,6563.873,6645.51
2015-02-12,6652.564,6703.815
2015-02-13,6732.302,6815.848
2015-02-16,6831.259,6965.301
2015-02-17,6987.392,7020.053
2015-02-25,7037.96,7004.665
2015-02-26,7001.178,7045.268
2015-02-27,7045.792,7141.888
2015-03-02,7187.527,7317.677
2015-03-03,7306.437,7282.108
2015-03-04,7277.542,7411.034
2015-03-05,7417.531,7450.906
2015-03-06,7454.922,7338.404
2015-03-09,7314.931,7450.816
2015-03-10,7460.611,7566.481
2015-03-11,7573.262,7566.312
2015-03-12,7566.489,7514.445
2015-03-13,7530.209,7649.345
2015-03-16,7707.401,7903.363
2015-03-17,7946.126,7993.243
2015-03-18,7992.921,8150.951
2015-03-19,8149.478,8216.624
2015-03-20,8216.303,8318.829
2015-03-23,8360.92,8560.441
2015-03-24,8593.783,8655.38
2015-03-25,8662.766,8784.909
2015-03-26,8730.364,8611.864
2015-03-27,8586.403,8710.291
2015-03-30,8721.209,8719.22
2015-03-31,8734.951,8780.739
2015-04-01,8785.125,9008.201
2015-04-02,9061.497,9238.053
2015-04-03,9204.84,9419.201
2015-04-07,9457.735,9600.722
2015-04-08,9625.208,9455.59
2015-04-09,9446.683,9369.657
2015-04-10,9325.424,9600.401
2015-04-13,9652.531,9813.596
2015-04-14,9830.531,9830.062
2015-04-15,9800.64,9441.192
2015-04-16,9319.961,9541.766
2015-04-17,9612.733,9567.695
2015-04-20,9541.259,9353.612
2015-04-21,9364.308,9716.349
2015-04-22,9798.163,9995.262
2015-04-23,10035.43,10105.27
2015-04-24,9990.335,10123.91
2015-04-27,10202.03,10174.9
2015-04-28,10184.26,9847.893
2015-04-29,9817.446,10107.4
2015-04-30,10156.36,10180.49
2015-05-04,10206.21,10270.13
2015-05-05,10273.57,10007.27
2015-05-06,10032.05,9973.991
2015-05-07,9934.935,9806.508
2015-05-08,9913.854,10274.38
2015-05-11,10424.97,10771.62
2015-05-12,10871.48,11051.43
2015-05-13,10969.33,11137.3
2015-05-14,11158.42,11211.1
2015-05-15,11165.97,11217.93
2015-05-18,11234.72,11542.28
2015-05-19,11624.3,11831.36
2015-05-20,11912.38,12132.37
2015-05-21,12214.48,12586.05
2015-05-22,12782.05,12687.29
2015-05-25,12513.18,12877.87
2015-05-26,12962.67,13401.31
2015-05-27,13484.77,13582.55
2015-05-28,13610.78,12818.99
2015-05-29,12775.09,13027.21
2015-06-01,13146.12,13691.17
2015-06-02,13805.72,14276.32
2015-06-03,14381.02,14356.6
2015-06-04,14366.78,14308.65
2015-06-05,14513.11,14465.75
2015-06-08,14445.11,14099.73
2015-06-09,14018.54,14106.23
2015-06-10,14047.11,14461.81
2015-06-11,14486.94,14768.88
2015-06-12,14844.62,15006.34
2015-06-15,15050.58,14707.78
2015-06-16,14514.85,14102.22
2015-06-17,14061.98,14407.31
2015-06-18,14392.32,13934.21
2015-06-19,13564.22,13024.72
2015-06-23,12955.75,13047.02
2015-06-24,13176.06,13313.79
2015-06-25,13357.21,12760.48
2015-06-26,12309.8,11730.75
2015-06-29,11923.42,10906.04
2015-06-30,10543.23,11381.47
2015-07-01,11264.87,10734.01
2015-07-02,10626.73,10002.36
2015-07-03,9545.27,9358.732
2015-07-06,9943.956,8858.912
2015-07-07,8517.291,8356.126
2015-07-08,8057.109,8114.604
2015-07-09,7951.431,8348.875
2015-07-10,8488.349,8620.272
2015-07-13,8930.792,9032.556
2015-07-14,9311.511,9338.169
2015-07-15,9424.223,8942.905
2015-07-16,8615.931,9041.229
2015-07-17,9087.156,9541.259
2015-07-20,9657.624,9839.917
2015-07-21,9762.603,10062.89
2015-07-22,10082.96,10228.86
2015-07-23,10251.56,10553.22
2015-07-24,10579.16,10449.75
2015-07-27,10235.63,9719.551
2015-07-28,9125.958,9284.541
2015-07-29,9435.391,9727.232
2015-07-30,9679.096,9460.729
2015-07-31,9283.384,9223.636
2015-08-03,9076.072,8723.594
2015-08-04,8720.241,9265.221
2015-08-05,9285.295,9240.885
2015-08-06,9025.668,9229.349
2015-08-07,9321.985,9585.136
2015-08-10,9704.078,10077.94
2015-08-11,10093.88,10153.71
2015-08-12,10053.47,10005.93
2015-08-13,9946.407,10308.79
2015-08-14,10400.5,10377.98
2015-08-17,10339.26,10563.13
2015-08-18,10582.23,9806.701
2015-08-19,9442.91,10057.84
2015-08-20,9947.823,9739.916
2015-08-21,9531.917,9208.154
2015-08-24,8782.487,8506.724
2015-08-25,7889.784,7882.112
2015-08-26,7836.281,7543.784
2015-08-27,7666.505,7793.539
2015-08-28,7912.791,8270.959
2015-08-31,8222.53,7950.459
2015-09-01,7848.657,7441.338
2015-09-02,7072.792,7129.97
2015-09-07,7243.442,7291.468
2015-09-08,7247.574,7651.5
2015-09-09,7716.554,7956.729
2015-09-10,7831.5,7842.999
2015-09-11,7826.736,7952.136
2015-09-14,7997.34,7412.302
2015-09-15,7183.326,7034.9
2015-09-16,7062.838,7500.61
2015-09-17,7516.356,7428.637
2015-09-18,7484.283,7556.203
2015-09-21,7453.17,7847.885
2015-09-22,7868.638,7880.836
2015-09-23,7734.279,7824.066
2015-09-24,7856.024,7928.825
2015-09-25,7877.925,7640.173
2015-09-28,7643.161,7839.618
2015-09-29,7702.647,7720.677
2015-09-30,7753.353,7727.509
2015-10-08,7961.002,8056.279
2015-10-09,8045.772,8180.397
2015-10-12,8226.547,8522.629
2015-10-13,8447.741,8651.052
2015-10-14,8610.349,8534.726
2015-10-15,8476.312,8808.465
2015-10-16,8866.794,8943.018
2015-10-19,8961.66,8935.391
2015-10-20,8915.867,9116.539
2015-10-21,9116.476,8541.607
2015-10-22,8531.691,8894.757
2015-10-23,8977.877,9182.553
2015-10-26,9296.188,9262.89
2015-10-27,9183.788,9345.966
2015-10-28,9277.728,9131.87
2015-10-29,9197.468,9214.588
2015-10-30,9183.494,9188.266
2015-11-02,8946.883,8944.683
2015-11-03,8963.773,8924.415
2015-11-04,8973.156,9396.842
2015-11-05,9416.494,9391.446
2015-11-06,9396.095,9629.28
2015-11-09,9560.538,9816.034
2015-11-10,9770.132,9911.24
2015-11-11,9910.119,10100.51
2015-11-12,10137.46,10135.08
2015-11-13,10030.15,9934.769
2015-11-16,9749.108,10194.78
2015-11-17,10308.23,10109.4
2015-11-18,10116.71,9928.663
2015-11-19,9954.657,10235.35
2015-11-20,10272.35,10440.35
2015-11-23,10447.81,10341.42
2015-11-24,10324.04,10459.6
2015-11-25,10470.93,10696.31
2015-11-26,10745.06,10620.83
2015-11-27,10560.39,9933.496
2015-11-30,9935.402,10001.19
2015-12-01,9985.79,9955.205
2015-12-02,9928.269,9822.055
2015-12-03,9833.301,10102.89
2015-12-04,10073.67,10081.57
2015-12-07,10105.79,10238.02
2015-12-08,10189.87,10057.74
2015-12-09,10002.729,10034.194
2015-12-10,10024.19,10035.45
2015-12-11,10003.76,9946.121
2015-12-14,9845.073,10118.9
2015-12-15,10137.46,10278.47
2015-12-16,10319.56,10374.23
2015-12-17,10436.8,10679.96
2015-12-18,10678.37,10629.97
2015-12-21,10596.41,10699.61
2015-12-22,10724.023,10809.242
2015-12-23,10817.28,10638.16
2015-12-24,10600.47,10633.19
2015-12-25,10651.664,10726.991
2015-12-28,10765.906,10515.361
2015-12-29,10499.501,10653.709
2015-12-30,10678.114,10806.704
2015-12-31,10810.35,10614.379
2016-01-04,10598.272,9694.836
2016-01-05,9140.672,9452.041
2016-01-06,9511.734,9709.569
2016-01-07,9511.141,8856.491
2016-01-08,9049.767,8876.253
2016-01-11,8651.329,8205.122
2016-01-12,8164.336,8187.96
2016-01-13,8230.082,7836.123
2016-01-14,7548.028,8157.737
2016-01-15,8092.868,7868.168
2016-01-18,7689.658,8060.879
2016-01-19,8041.864,8388.384
2016-01-20,8328.723,8321.392
2016-01-21,8167.95,7944.567
2016-01-22,8036.324,8074.285
2016-01-25,8153.349,8180.504
2016-01-26,8071.363,7545.544
2016-01-27,7557.456,7466.746
2016-01-28,7344.025,7100.901
2016-01-29,7071.752,7385.759
2016-02-01,7358.754,7292.613
2016-02-02,7296.223,7576.065
2016-02-03,7480.301,7630.459
2016-02-04,7661.647,7807.401
2016-02-05,7828.61,7718.708
2016-02-15,7434.275,7726.37
2016-02-16,7767.03,8069.594
2016-02-17,8060.911,8202.147
2016-02-18,8256.952,8176.14
2016-02-19,8146.062,8239.256
2016-02-22,8350.285,8407.852
2016-02-23,8414.674,8357.355
2016-02-24,8316.833,8364.663
2016-02-25,8340.456,7702.591
2016-02-26,7750.735,7666.823
2016-02-29,7614.158,7183.676
2016-03-01,7183.114,7345.086
2016-03-02,7324.491,7711.886
2016-03-03,7711.297,7727.16
2016-03-04,7684.924,7418.801
2016-03-07,7494.038,7600.437
2016-03-08,7585.863,7670.69
2016-03-09,7486.949,7500.17
2016-03-10,7503.42,7376.697
2016-03-11,7284.948,7349.567
2016-03-14,7441.093,7640.131
2016-03-15,7612.971,7571.82
2016-03-16,7633.747,7484.226
2016-03-17,7514.679,7779.875
2016-03-18,7823.568,8097.204
2016-03-21,8206.527,8325.977
2016-03-22,8248.53,8311.211
2016-03-23,8279.881,8408.639
2016-03-24,8324.852,8279.649
2016-03-25,8252.424,8343.242
2016-03-28,8400.214,8298.778
2016-03-29,8274.094,8118.996
2016-03-30,8187.45,8438.684
2016-03-31,8475.431,8447.179
2016-04-01,8399.177,8389.287
2016-04-05,8401.343,8635.667
2016-04-06,8601.658,8691.23
2016-04-07,8715.006,8549.513
2016-04-08,8465.831,8484.174
2016-04-11,8560.093,8677.409
2016-04-12,8664.277,8608.374
2016-04-13,8655.195,8729.841
2016-04-14,8780.548,8837.018
2016-04-15,8840.53,8841.095
2016-04-18,8780.456,8715.85
2016-04-19,8755.251,8754.504
2016-04-20,8784.645,8312.201
2016-04-21,8268.023,8198.511
2016-04-22,8130.899,8282.424
2016-04-25,8246.029,8232.478
2016-04-26,8218.47,8343.422
2016-04-27,8357.26,8323.458
2016-04-28,8319.22,8303.557
2016-04-29,8253.484,8291.699
2016-05-03,8290.793,8558.578
2016-05-04,8526.311,8565.114
2016-05-05,8549.33,8628.741
2016-05-06,8632.452,8276.033
2016-05-09,8180.629,7918.148
2016-05-10,7898.651,7898.662
2016-05-11,7950.379,7823.98
2016-05-12,7706.127,7821.912
2016-05-13,7794.619,7806.957
2016-05-16,7783.295,7961.146
2016-05-17,7964.512,7961.502
2016-05-18,7886.25,7711.955
2016-05-19,7707.326,7767.315
2016-05-20,7699.074,7860.128
2016-05-23,7876.118,7995.581
2016-05-24,7981.007,7913.675
2016-05-25,7965.747,7889.73
2016-05-26,7864.03,7929.468
2016-05-27,7904.767,7912.864
2016-05-30,7863.314,7867.597
2016-05-31,7872.311,8197.557
2016-06-01,8207.251,8270.517
2016-06-02,8261.6,8369.432
2016-06-03,8370.785,8391.763
2016-06-06,8418.337,8422.472
2016-06-07,8421.61,8434.669
2016-06-08,8417.752,8431.892
2016-06-13,8307.188,8000.819
2016-06-14,7957.932,8038.589
2016-06-15,7948.181,8340.539
2016-06-16,8339.819,8358.034
2016-06-17,8374.074,8414.508
2016-06-20,8417.359,8457.932
2016-06-21,8510.752,8350.762
2016-06-22,8323.875,8513.543
2016-06-23,8510.841,8495.78
2016-06-24,8477.033,8428.823
2016-06-27,8360.521,8646.161
2016-06-28,8616.073,8730.197
2016-06-29,8758.703,8745.815
2016-06-30,8753.846,8741.099
2016-07-01,8747.789,8710.517
2016-07-04,8661.272,8874.071
2016-07-05,8886.512,8914.84
2016-07-06,8885.33,8947.137
2016-07-07,8942.99,8954.276
2016-07-08,8941.49,8939.259
2016-07-11,8953.868,8874.996
2016-07-12,8862.368,8943.065
2016-07-13,8963.438,9023.237
2016-07-14,9011.392,9042.763
2016-07-15,9039.877,8982.886
2016-07-18,8962.963,8937.855
2016-07-19,8928.644,8996.833
2016-07-20,8999.111,8997.89
2016-07-21,8991.327,9007.554
2016-07-22,9002.09,8931.966
2016-07-25,8911.936,8925.341
2016-07-26,8922.755,9035.557
2016-07-27,9037.498,8602.92
2016-07-28,8580.087,8571.565
2016-07-29,8565.253,8501.09
2016-08-01,8462.907,8363.61
2016-08-02,8353.423,8445.78
2016-08-03,8431.517,8482.198
2016-08-04,8474.262,8553.006
2016-08-05,8545.857,8505.364
2016-08-08,8480.793,8607.398
2016-08-09,8601.835,8699.388
2016-08-10,8694.383,8671.778
2016-08-11,8647.115,8531.692
2016-08-12,8515.517,8615.053
2016-08-15,8628.632,8807.832
2016-08-16,8813.205,8877.066
2016-08-17,8867.455,8911.748
2016-08-18,8899.185,8908.325
2016-08-19,8895.299,8923.363
2016-08-22,8921.913,8810.843
2016-08-23,8796.503,8820.21
2016-08-24,8824.719,8850.511
2016-08-25,8799.762,8784.584
2016-08-26,8799.491,8814.464
2016-08-29,8808.734,8836.993
2016-08-30,8842.416,8838.464
2016-08-31,8833.208,8838.38
2016-09-01,8831.6,8770.751
2016-09-02,8750.936,8724.942
2016-09-05,8743.744,8761.962
2016-09-06,8761.415,8906.868
2016-09-07,8908.506,8897.797
2016-09-08,8888.015,8938.431
2016-09-09,8934.275,8872.314
2016-09-12,8705.746,8587.399
2016-09-13,8635.576,8656.68
2016-09-14,8612.696,8618.149
2016-09-19,8630.646,8716.486
2016-09-20,8721.385,8712.283
2016-09-21,8705.253,8731.999
2016-09-22,8779.889,8770.095
2016-09-23,8773.903,8729.611
2016-09-26,8711.884,8544.176
2016-09-27,8521.013,8604.099
2016-09-28,8604.237,8592.126
2016-09-29,8597.291,8618.606
2016-09-30,8607.973,8661.019
2016-10-10,8699.706,8842.818
2016-10-11,8845.229,8903.459
2016-10-12,8879.662,8915.441
2016-10-13,8914.564,8929.511
2016-10-14,8913.744,8913.695
2016-10-17,8922.135,8832.094
2016-10-18,8822.788,8966.691
2016-10-19,8976.848,8954.203
2016-10-20,8957.475,8995.41
2016-10-21,8987.24,8943.011
2016-10-24,8940.544,9000.703
2016-10-25,9003.381,9039.48
2016-10-26,9041.934,9000.76
2016-10-27,8989.698,8997.016
2016-10-28,8988.223,8914.617
2016-10-31,8893.291,8910.508
2016-11-01,8914.68,9006.789
2016-11-02,8990.468,8946.744
2016-11-03,8922.04,9004.855
2016-11-04,9000.486,8979.926
2016-11-07,8981.427,8975.566
2016-11-08,8996.906,9030.731
2016-11-09,9027.948,8967.596
2016-11-10,9028.672,9083.844
2016-11-11,9080.436,9121.509
2016-11-14,9105.928,9152.165
2016-11-15,9152.189,9197.861
2016-11-16,9208.491,9211.949
2016-11-17,9197.922,9174.439
2016-11-18,9176.332,9146.214
2016-11-21,9138.056,9167.492
2016-11-22,9176.55,9244.212
2016-11-23,9250.04,9180.011
2016-11-24,9166.577,9116.566
2016-11-25,9109.167,9134.815
2016-11-28,9148.965,9133.91
2016-11-29,9120.59,9031.29
2016-11-30,9013.148,9014.913
2016-12-01,9021.967,9055.986
2016-12-02,9056.013,8900.414
2016-12-05,8818.612,8851.516
2016-12-06,8865.34,8871.729
2016-12-07,8870.3,8969.136
2016-12-08,8973.097,8914.512
2016-12-09,8903.744,8881.343
2016-12-12,8875.591,8397.484
2016-12-13,8371.367,8433.587
2016-12-14,8416.98,8378.056
2016-12-15,8347.605,8467.708
2016-12-16,8470.536,8559.991
2016-12-19,8554.962,8551.326
2016-12-20,8543.87,8546.191
2016-12-21,8558.281,8609.405
2016-12-22,8602.354,8607.945
2016-12-23,8602.669,8509.361
2016-12-26,8472.449,8547.097
2016-12-27,8541.001,8555.99
2016-12-28,8551.225,8521.375
2016-12-29,8505.459,8488.297
2016-12-30,8487.151,8490.861
2017-01-03,8503.661,8565.136
2017-01-04,8567.228,8669.949
2017-01-05,8665.228,8670.761
2017-01-06,8661.692,8609.899
2017-01-09,8595.911,8653.847
2017-01-10,8646.081,8609.553
2017-01-11,8592.749,8519.845
2017-01-12,8509.531,8443.261
2017-01-13,8433.995,8286.241
2017-01-16,8263.199,7931.955
2017-01-17,7900.927,8028.651
2017-01-18,8009.506,7989.141
2017-01-19,7966.472,7955.392
2017-01-20,7945.188,8087.772
2017-01-23,8100.035,8169.109
2017-01-24,8160.782,8123.586
2017-01-25,8107.668,8150.596
2017-01-26,8157.016,8205.871
2017-02-03,8212.41,8182.279
2017-02-06,8181.905,8280.008
2017-02-07,8271.763,8282.375
2017-02-08,8267.794,8342.434
2017-02-09,8338.0,8410.261
2017-02-10,8404.508,8380.786
2017-02-13,8373.755,8432.957
2017-02-14,8427.698,8423.836
2017-02-15,8415.574,8344.074
2017-02-16,8333.812,8397.562
2017-02-17,8390.12,8324.417
2017-02-20,8318.277,8397.244
2017-02-21,8399.043,8479.608
2017-02-22,8477.746,8510.305
2017-02-23,8507.959,8512.705
